id,smiles,notes,params_json
202591,C1C(C2(C(C(OC(C2O1)N3C=NC4=CN=C(N=C43)N)C(C(=O)O)NC(=O)C(CCCN(C(=N)N)O)N)O)O)O,,
202726,COC1=C(C=C(C=C1)C=NC2=CC=C(C=C2)C(=O)O)OC,,
202774,COC1=CC=CC=C1NC2=CC=CC=C2C(=O)O,,
202819,C1CC(CCC1CO)C(=O)O,,
202918,COC1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O,,
202954,C1=CC2=C(C=CC(=C2C(=C1)C(=O)O)C(=O)O)Cl,,
203275,CCCCCCCCCCCCCCCC1=CC(=CC=C1)OCC(=O)O,,
203427,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)O,,
203507,CCC(C1CCCCC1)C(=O)OCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,,
204055,CCCC1=C(C=CC2=C1OC(CC2)C(=O)O)OCCCOC3=C(C(=C(C=C3)C4=CSC=N4)OC)CC5CC5,,
204058,CCCC1=C(C=CC2=C1O[C@@H](CC2)CCC(=O)O)OCCCOC3=C(C(=C(C=C3)C(=O)NC)OC)CC4CC4,,
204106,C1=CC=C(C=C1)C(C2=CC=CC=C2)N3C4=C(C=C(C=C4)Cl)C(=C3CCNS(=O)(=O)CC5=CC(=C(C=C5)Cl)Cl)CCOC6=CC=C(C=C6)C(=O)O,,
204107,CC(C)(C)C1=CC(=C(C=C1)OC)CN[C@@H]2[C@@H](N3CCC2CC3)C(C4=CC=CC=C4)C5=CC=CC=C5.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O,,
204395,CC1=NC(=CN1CC(=O)O)[N+](=O)[O-],,
204478,CC(C)(CCCCC(C)(C)C(=O)O)C(=O)O,,
205058,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,,
205059,C1=CC2=C(C=C1Br)C(=CS2)CC(=O)O,,
205081,CC(C)(C)C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O,,
205082,C1=CC=C(C(=C1)C(=O)O)NC2=CC=C(C=C2)C(=O)O,,
205111,CC(C)(C(=O)O)OC1=CC=CC=C1Cl,,
205112,C1CCC(CC1)(C(=O)O)OC2=CC=C(C=C2)Cl,,
205327,CCCCNC1=CC=CC=C1C(=O)O,,
205448,C1=CC=C(C=C1)C(=O)N[C@@H](CC(=O)O)C(=O)O,,
205954,C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O,,
206031,C[C@H](C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)N)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O,,
206042,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O,,
206044,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC,,
206186,CC1C(OC(C(C1OC)C)(C)O)C2CCC(O2)C3CCC(O3)C4(C(C(C5(O4)C(C(CC(O5)CC6C(C(C(C(O6)(C(C)C(=O)O)O)C)OC7CCC(C(O7)C)OC)(C)OC)OC)C)C)OC)C,,
206430,C1=CC=C2C(=C1)C(=NN2CC3=CC=C(C=C3)F)C(=O)O,,
206957,C1CN=C(NC1C(=O)O)N,,
207306,C([C@@H](C(=O)O)N)[Se][Se]C[C@@H](C(=O)O)N,,
207478,C1=CC=C2C(=C1)C(=O)C3=C(O2)C=CC(=C3)CC(=O)O,,
207650,C1C(CN(C1=O)CCC2=CC=CC=C2)C(=O)O,,
207755,CCC1=NC=C(S1)C(=O)O,,
208171,B(C1=CC(=CC=C1)NC(=O)CCC(=O)O)(O)O,,
208415,CC1CCCC2=NC=C(C(=O)N12)C(=O)O,,
208416,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)O,,
208775,C1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)O,,
208879,C(CC(=O)O)CC(=O)[O-].[NH4+],,
208901,CCO[C@@H](CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)O,,
208925,CCCCCC[C@@H](CCC)C(=O)O,,
209069,CC1=CC(=CS1)C(=O)O,,
209756,CC(C)N(C(C)C)C(=O)C1=CC=CC=C1C(=O)O,,
209805,CC1=C(SC=N1)C(=O)O,,
210320,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,,
210329,C(CC(=O)O)CN.Cl,,
210648,C1=CC(=CC=C1N=NC2=CC(=C(C=C2)O)C(=O)O)Br,,
210852,CC(C1=C(C(=C(C=C1I)I)N)I)C(=O)O,,
211035,CC(C)(CCCCCCC(C)(C)C(=O)O)C(=O)O,,
211037,CC(C)(CCCCCCCCC(C)(C)C(=O)O)C(=O)O,,
211820,CC1=CC(=C(C(=C1)C)NC2=CC=CC=C2C(=O)O)C,,
211972,CCC(C)N(CC(C1=CC=CN1CC2=CC=CC=C2Cl)O)C(C)CC.C1=CC(=CC=C1C(=O)O)O,,
212101,C1=CC=C(C(=C1)C(=O)O)NC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,,
212526,COC1=CC2=C(C=C1)C(=O)CC2CC(=O)O,,
212527,CCCCCC1=CN=C(C=C1)C(=O)O,,
212529,CCCCCCCC1=CN=C(C=C1)C(=O)O,,
212838,CCCC(CCC)CC(=O)O,,
212845,CC1=CC(=CC=C1)OC(C)C(=O)O,,
212851,C1C(C2=CC=CC=C2C1=O)CC(=O)O,,
213012,C1=C(C(=C(N=C1Cl)C(=O)O)Cl)N,,
213056,C1C[C@]([C@H]2[C@@H]1[C@@H]2C(=O)O)(C(=O)O)N,,
213146,C1=CC(=C(C=C1Cl)NC(=O)CCC(=O)O)Cl,,
213240,CC(C)(C(=O)O)S(=O)(=O)C,,
213321,CC1=C(C=C(C=C1)C(=O)O)N2C(=CC=C2C3=CC=CC=C3)C,,
213323,CC1=CC=C(N1C2=C(C=CC(=C2)C(=O)O)Cl)C,,
213328,CC1=CC=C(N1C2=CC=CC=C2C(=O)O)C3=CC=CC=C3,,
213329,CC1=CC=C(N1C2=CC=CC(=C2)C(=O)O)C,,
213330,CC1=CC=C(N1C2=CC=CC(=C2)C(=O)O)C3=CC=CC=C3,,
213331,CC1=CC=C(N1C2=CC=C(C=C2)C(=O)O)C3=CC=CC=C3,,
213487,CCCCCCCCC1=CN=C(C=C1)C(=O)O,,
213514,CC(C1=CC(=C(C=C1)N2CCCCC2)Cl)C(=O)O,,
213515,CC(C1=CC=C(C=C1)N2CCCCC2)C(=O)O,,
213542,C=CC(=O)O.C1=CC(=O)OC1=O,,
213713,COC1=C(C=C(C=C1)CC(=O)C2=CC(=C(C=C2CC(=O)O)OC)OC)OC,,
214105,CN(C1=CC=CC(=C1)C(F)(F)F)C2=CC=CC=C2C(=O)O,,
214348,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,,
214596,C1=CC=C(C=C1)CNC2=C(C=CC=N2)C(=O)O,,
214799,CC1=C(SC(=N1)C)CC(=O)O,,
214800,CC1=NC(=C(S1)CC(=O)O)C2=CC=CC=C2,,
214802,C1=CC=NC(=C1)C2=NC(=CS2)CC(=O)O,,
214841,CC1=C(SC(=N1)C2=CC=CC=N2)C(=O)O,,
214902,CN(CC1=CN=C2C(=N1)C(=CC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,
215106,CC1(CC(C1)C(=O)O)C,,
215202,CC1=CSC(=N1)C2=CC(=CC=C2)C(=O)O,,
215424,C1=CC(=C(C=C1C(=O)O)I)I,,
215605,CC(=O)C1=COC2=C1C=C(C=C2)OCC(=O)O,,
215655,CC(C)(C(=O)O)SCC1=CC=CC=C1,,
215891,C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)O)C(F)(F)F,,
215892,C1=CC(=C(N=C1)OC2=C(C=C(C=C2)Cl)Cl)C(=O)O,,
216210,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,,
216230,C1C[C@H](CN(C1)C(=O)CCC2CCNCC2)C(=O)N[C@@H](CC(=O)O)C3=CN=CC=C3,,
216240,C=C1C[C@H]([C@H](C1)N)C(=O)O,,
216241,COCCOCOC1=C(C=C2C=C(C=CC2=C1)C3=CC=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,,
216293,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C.C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,,
216325,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)OC(=O)CCC(=O)O)C(C)(C)C,,
216457,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,,
216466,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C34CCC(CC3)(CC4)CCC(=O)O,,
216480,C1=C(NC(=O)N1C2C(C(C(O2)C(C(=O)O)NC(=O)C(C(C(COC(=O)N)O)O)N)O)O)C=O,,
216641,CC(=O)N(CCC[C@@H](C(=O)O)N)O,,
216876,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CCC(=O)O,,
217338,C1C[C@H](N(C1)C(=O)N)C(=O)O,,
217396,CC(C)CC1CCC(CC1)C(=O)O,,
217399,CCCCCCCCC1CCC(CC1)C(=O)O,,
217657,CC(C(=O)O)N1C(=O)CSC1=S,,
217663,CCCC1=CN=C(C=C1)C(=O)O,,
217785,C1C(CN(C1=O)C2=CC=C(C=C2)Cl)C(=O)O,,
218281,CN1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)O.Cl,,
218304,CC(C1=CC2=CC=CC=C2C3=CC=CC=C31)C(=O)O,,
218727,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2NC(=O)CCC(=O)O,,
219042,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)O)N,,
219085,CCOC1=CC=C(C=C1)C[C@@H](CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,,
219121,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)O)O)C)O.O,,
219213,CC(C)(CCC(=O)O)CCC(=O)O,,
219214,C1=CC(=CC=C1CC(=O)O)SSC2=CC=C(C=C2)CC(=O)O,,
219221,C(CCCC(C(=O)O)N)CCC(C(=O)O)N,,
219301,C1=CC=C2C(=C1)C3=CC=CC=C3N2CCC(=O)O,,
219302,C1COCCC1C(=O)O,,
219315,CCCCCCCCC(C)(C)C(=O)O,,
219352,C1=CC=C(C=C1)COC(=O)NC(CCC(=O)O)C(=O)O,,
219380,CC1=CC(=C(C(=C1C(=O)O)C)Br)C,,
219389,CC1CCC(=CC1)C(=O)O,,
219390,COC1=C(C=C(C=C1)C(=O)CCC(=O)O)OC,,
219463,C[C@@]1(CC[C@H](C1(C)C)C(=O)O)C(=O)O,,
219491,C1=C(C=C(C(=C1C(=O)O)N)Br)Br,,
219526,CCC(CC)(CC)C(=O)O,,
219564,C1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=CC=C(C=C4)C(=O)O,,
219633,C1=CC(=C(C(=C1)[N+](=O)[O-])N)C(=O)O,,
219640,C1CCC(CC1)(C(=O)O)O,,
219688,C1=CC=C(C=C1)C2=CC=CC=C2OCC(=O)O,,
219704,CC(CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)O)N(C)C,,
219739,C1=NNC(=C1[N+](=O)[O-])C(=O)O,,
219945,CC1C=C(CC(C1C(=O)O)C(=O)O)C,,
219989,C1=C(C=NC(=C1Cl)C(=O)O)Cl,,
220004,C1=CC=C2C=C(C=CC2=C1)C(=O)CCC(=O)O,,
220005,C1=CC(=CC=C1CC(=O)O)C(=O)O,,
220013,C1CCC(CC1)CCCCCC(=O)O,,
220046,CC1=CC(=C(C(=C1)OCC(=O)O)C)C,,
220047,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)C(=O)O)C(=O)C3=CC=C(C=C3)C(=O)O,,
220095,CC1=CC(=C(C=C1)C)C(=O)CCC(=O)O,,
220107,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)C(=O)O,,
220116,CC1=CC(=C(C=C1)C(C)C)OCC(=O)O,,
220324,CC(=O)C1=CC(=CC=C1)C(=O)O,,
220329,CSC1=CC=CC(=C1)C(=O)O,,
220338,C[C@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)C=C,,
220339,CCC1(CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)C,,
220357,CC12CCCC(C1CCC3=C2C=C(C=C3)O)(C)C(=O)O,,
220370,CC1CCCC(C1)(CC(=O)O)CC(=O)O,,
220380,CS(=O)(=O)C1=CC=CC(=C1)C(=O)O,,
220395,C1=CC=C2C=C(C=CC2=C1)CCCC(=O)O,,
220535,C1=CC=C(C=C1)C2=C(C(=C(O2)C3=CC=CC=C3)C(=O)O)C(=O)O,,
220662,C1=CC=C(C=C1)S(=O)(=O)NCC(=O)O,,
220726,C1CCC2=C(C1)C=CC(=C2)CC3=CC=CC=C3C(=O)O,,
220774,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,,
220783,CC(C)CCC(C(=O)O)N,,
220785,C1=CC2=C(C(=C1)OCC(=O)O)N=CC=C2,,
220818,C1=CC=C(C(=C1)C2=C3C=CC(=O)C(=C3OC4=C2C=CC(=C4I)O)I)C(=O)O,,
220875,C1=CC=C2C(=C1)C(=O)C(=CN2)C(=O)O,,
220966,C1=CC(=C(C(=C1)[N+](=O)[O-])I)C(=O)O,,
220989,CC1=CC=C(C=C1)CC2=CC=CC=C2C(=O)O,,
220990,COC1=CC=C(C=C1)CC2=CC=CC=C2C(=O)O,,
221007,C1=CC=C(C=C1)C2=NC(=C(N2)C(=O)O)C(=O)O,,
221062,CC(C)C1=CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C,,
221116,C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)C(=O)O)C(=O)O,,
221118,CC(=C1CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)C,,
221125,C1CN2CC3=CCOC(C4C3CC2C15C4NC6=C(C(=O)C(=O)C=C56)[N+](=O)[O-])CC(=O)O,,
221278,CC1CC=CCC1C(=O)O,,
221373,CCCCCCCCCCCCCC1C(C(=C)C(=O)O1)C(=O)O,,
221391,CC(CCC(C)C(=O)O)C(=O)O,,
221428,C1=CC=C(C=C1)CSCCC(=O)O,,
221484,C1=C(C=C(C=C1[N+](=O)[O-])Cl)C(=O)O,,
221493,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,,
221503,COC1=CC(=C(C=C1)Cl)C(=O)O,,
221513,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CC(=O)O,,
221580,C[C@@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)C=C,,
221611,COC1=CC(=CC(=C1OC)OC)C(=O)NCC(=O)O,,
221873,C1=CC=C(C(=C1)C(=O)NC2=CC(=CC=C2)Cl)C(=O)O,,
222020,C1=CC(=CC=C1C(=O)O)NS(=O)(=O)C(F)(F)F,,
222169,C1=CC=C(C=C1)NC2=C(C=CC3=C2C(=O)C4=CC=CC=C4C3=O)C(=O)O,,
222178,C(CCC[C@H]([C@H](CCCCCCO)O)O)CCCC(=O)O,,
222268,CCC(C)(C)C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O,,
222467,C(CC(=O)O)C(CC(=O)O)C(=O)O,,
222492,C1=CC=C(C=C1)SCCC(=O)O,,
222518,CCCCCCCC(CCCCCCC)C(=O)O,,
222528,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,,
222621,CCC(C(=O)O)NN,,
222656,C([C@@H](C(=O)O)O)C(=O)O,,
222687,C1=CC=C(C=C1)C=NNC2=CC=CC=C2C(=O)O,,
222696,C(C1=NC(=NN1)N)O.C(C(=O)O)O,,
222701,C1=CN=C(C=C1C(=O)O)Br,,
222878,C(CC(=O)O)C(=O)NN,,
222905,C(CNCCO)C(=O)O,,
222963,COC1=C(C=C(C(=C1)C(=O)O)Br)OC,,
223069,C1=CC(=C(C=C1F)Cl)OCC(=O)O,,
223070,C1=CC(=C(C=C1OCC(=O)O)Cl)F,,
223072,C1=CC(=C(C=C1F)F)OCC(=O)O,,
223073,C1=CC=C(C(=C1)OCC(=O)O)F,,
223130,CC(CCC(=O)O)N,,
223277,CC1=C(NC(=C1C(=O)C)C)C(=O)O,,
223279,CCOC(=O)C1=C(C(=C(N1)C)C(=O)O)C,,
223348,CC(=O)OC1=CC(=C(C=C1)C(=O)O)OC(=O)C,,
223378,C1=CC(=CC(=C1)[N+](=O)[O-])C(CC(=O)O)Br,,
223382,C1=CC(=CC=C1NC(=O)CCC(=O)O)Cl,,
223386,C1=CC=C(C=C1)NC(=O)CCCC(=O)O,,
223595,C1=CC=C(C=C1)C(=O)CCCCC(=O)O,,
223763,C(CN1C(=O)NC(=O)N(C1=O)CCC(=O)O)C(=O)O,,
223918,C1=CC=C(C=C1)C2=CC=C(C=C2)C=C(C(=O)O)C(=O)O,,
224162,C1(=C(C(=C(C(=C1Br)Br)C(=O)O)Br)Br)C(=O)O,,
224163,C1C2CC3C1C(C2C(=O)O)C(=O)O3,,
224167,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,,
224264,C1=CC(=CC=C1NCC(=O)O)[As](=O)(O)O,,
224366,C1CCC(C1)C(C(=O)O)N,,
224379,C1=CC=C(C=C1)C(CC(=O)O)SC2=CC=CC=C2,,
224389,C(CC(=O)O)C(CC(=O)O)N,,
224391,C1CCC(CC1)C(C(=O)O)N,,
224404,C1CCC(CC1)CCCC(C(=O)O)N,,
224406,COC1=C2C(=O)C=C(NC2=C(C=C1)OC)C(=O)O,,
224561,C1=CC=C2C(=C1)N=C(S2)SCCC(=O)O,,
224665,C1=CC=C(C(=C1)C(=O)O)NC(=O)CSC(=O)N,,
224672,C1=CC2=C(C=CN=C2C=C1Cl)SCC(=O)O,,
224709,CCOC(=O)C1=C(NC(=C1C)C(=O)O)C,,
224849,C1C(C2C3=CC=CC=C3C1C4=CC=CC=C24)C(=O)O,,
224895,C1=CC(=C(C=C1[Sb](=O)(O)O)[N+](=O)[O-])C(=O)O,,
224899,C1=CC(=CC(=C1)[Sb](=O)(O)O)C(=O)O,,
225102,C1=CC2=C(C=C1Cl)NC(=N2)SCC(=O)O,,
225173,C1=CC=C(C=C1)CNCCC(=O)O,,
225215,CC(=O)OC(C1=CC=CC=C1)C(=O)O,,
225378,C1COCCN1C(=O)CCC(=O)O,,
225394,C1=CC=C(C(=C1)C(=O)C2=C(C=C(C=C2)O)O)C(=O)O,,
